,Moran_BIGC670101.lag3,formula_H,formula_C,ABHPRK__59,Moran_BHAR880101.lag1,NMBroto_BHAR880101.lag1,Z5__73,ABHPRK__60,CTDD_polarizability.2.residue50,Z5__4,Z5__65,Z5__5,ABHPRK__57,DDE_HS,ABHPRK__76,ABHPRK__77,Z5__56,ABHPRK__78,NMBroto_CHAM810101.lag2,Ez__26,Ez__25,Ez__24,Ez__23,Ez__22,Ez__21,DDE_VN,Z5__1,Boman_Index,Moran_CHOC760101.lag3,Ez__29,Ez__30,Flexibility,Ez__27,MSW__19,MSW__20,GTPC_uncharger.aromatic.postivecharger,APAAC_Pc1.L,Polarity,Z3__1,Z3__4,Z3__5,CTDC_solventaccess.G1,CTDC_polarity.G3,CTDC_polarity.G1,DDE_KG,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_PRAM900101.G3,Geary_CHOC760101.lag3,Geary_BIGC670101.lag3,DDE_QN,Moran_CHAM820101.lag3,Calculate_mw,Ez__19,Ez__17,CTDD_hydrophobicity_ENGD860101.1.residue50,Cougar__12,Cougar__26,Ez__10,Ez__11,Cougar__27,Ez__9,Ez__15,Cougar__28,Cougar__24,Ez__12,Z5__31,Ez__8,Ez__7,Cougar__23,Cougar__15,Ez__14,Cougar__14,Ez__6,Ez__2,Cougar__8,Cougar__21,Cougar__22,Cougar__1,CTDD_charge.1.residue25,Geary_CHAM820101.lag3,DDE_KP,DDE_IQ,Z3__21,DDE_PP,DDE_II,Geary_BHAR880101.lag1,DDE_CC,CTDD_hydrophobicity_FASG890101.1.residue50,y,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN
peptide_pv_7,-0.956064411,1.148771187,1.018891902,-1.300112316,-1.497023214,-0.167613347,0.790154953,0.121931144,0.041976381,-0.675935976,0.061835037,0.458771229,-1.28996904,-0.282408739,-0.621054531,-1.171228945,0.043821837,-0.699418358,0.342668943,-1.21865575,-0.888594189,-1.372647803,-1.593564157,-1.420792705,-1.246653082,-0.218197754,-1.231662725,-0.53770603,0.072926285,-1.122209992,-0.712720314,-0.390364001,-1.266274636,-1.329213363,-0.729664781,-0.377022694,1.775732237,-0.138110291,-1.172792685,-0.550941988,0.410036309,0.959132652,0.038667781,-1.310753566,-0.407142449,-0.326285367,-1.224541769,-1.310753566,-1.219357846,-0.17563018,0.927695005,-0.145035178,-0.198548553,0.97838319,-1.149711811,-1.210319419,0.366352413,-1.410023955,0.085063807,-0.409818306,-0.161444475,0.175001671,-0.277272317,-0.573422468,-0.021088108,0.105636679,-0.094315494,-0.248668009,0.171422744,-0.105587521,0.344524751,-1.307381338,-0.302578272,-1.333053136,0.125810142,-0.705549289,0.194580406,0.135807607,0.263277876,-1.816204123,-0.702073693,0.000749823,-0.263273282,-0.193623533,0.090094341,-0.32721865,-0.347650977,1.669449577,-0.176798591,-0.405398148,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_8,1.615713358,-0.922523708,-0.989691714,0.220689887,1.165228328,0.942550649,0.129249386,-0.668712466,-0.257627176,0.202528476,-0.651791018,-1.023789818,-0.474497356,-0.077069281,-0.824571275,-0.740419436,0.403129299,-0.283035089,0.347145782,0.125669051,-0.029615159,-0.476399682,-0.841704796,-0.186051368,-0.108580118,-0.114742233,-0.435513494,-0.689766421,1.064761561,0.014562746,0.210329392,-0.547100733,-0.112144521,-0.159043627,-0.821465977,2.013113562,-0.261597628,-0.230459679,-0.251182162,0.195007202,-1.097506384,0.538504741,-0.172353037,-0.368940966,3.002172053,-0.530353261,-0.465821727,-0.368940966,-0.263244499,-0.895712332,-1.283281307,-0.020741,1.21212149,-0.937111928,-0.631350416,-0.659184772,-1.516634876,-0.602269622,0.255328975,-0.805097839,-0.617907052,0.476410653,-0.345411534,-0.21273053,0.58272063,0.396345161,-0.087209146,0.331671501,0.419027137,-0.056340313,0.011724088,-0.894192595,-0.188333426,-0.645738449,-0.445124655,-0.093592888,0.820804475,0.534207298,0.123763406,-0.985235927,-0.229072081,-1.193989167,-0.178076685,-0.075648825,0.380888876,0.055741288,-0.287185163,-1.039723763,-0.050053646,-1.250884604,1,-0.313625024,-0.273617087,4.370354677,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_9,0.518713183,1.02511179,0.992806401,-0.308284792,-0.08821272,-0.203929696,-0.107525432,-0.50185586,1.161547566,0.341146084,0.303548706,-0.212278314,-0.507116224,-0.241239072,1.312354545,0.993968965,0.302077357,0.288471359,-0.177586528,-0.9499857,-0.887098403,-0.706156431,-0.976302241,-0.979756,-0.858149617,-0.197455372,-0.568468883,0.142057666,0.326653621,-1.02814095,-1.192998515,0.711709964,-1.065384034,0.034989277,-0.281488704,0.718456423,0.203676154,0.408512705,-0.266362753,0.415401462,-0.171529836,-1.038849924,0.460709417,-0.983166574,-0.397500497,0.081850419,-0.465821727,-0.983166574,-0.886796682,-0.478434882,-0.616152688,-0.120114736,0.593863321,0.832964744,-0.283223618,-0.339734949,0.366352413,-0.31896044,0.175765676,0.870974605,-0.149497267,0.318297321,0.720017417,0.555229816,0.321141885,-0.763798321,0.136781665,0.209607616,0.708700037,0.250257259,-0.334142391,-0.297642744,0.473226116,-0.258590259,0.355091893,-0.166536864,0.003591463,-0.551176389,-0.424420385,-0.41889058,-0.789205569,-0.798391325,-0.246191735,-0.169970118,-0.072499247,-0.25043685,-0.335527845,0.212354998,-0.151386781,-0.054441506,1,-0.313625024,-0.273617087,-0.228814381,3.094987459,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_10,-0.070541459,0.051294041,0.105899349,0.936361512,0.450092159,0.898719299,1.055173074,0.248998868,0.451960195,0.725794167,-0.458811896,-0.000442174,0.770169951,-0.172712777,-1.679341604,-1.011175876,-1.000068346,-0.968842826,1.077815779,0.224827017,0.420858452,1.142193997,1.037979398,0.775701183,0.98442293,-0.162929988,0.17107675,-1.438191365,-0.341862254,0.487970309,0.063735648,-0.790525517,0.32257221,0.908452995,0.404087136,-0.377022694,1.499856744,-0.355561371,0.236916892,0.699646029,-0.067944522,1.642653007,-1.470131067,1.350890737,-0.381451611,-1.387438412,0.37100185,1.350890737,1.482701613,0.292444659,0.123005083,-0.078635034,0.12474961,-0.049679265,1.73642595,1.369978226,0.716050053,-1.975352905,-1.619535221,-1.551775839,-1.051180851,-1.370956304,-1.798229093,-1.121408437,-1.284917392,1.569206118,-1.425272438,0.343947981,-1.723389902,-1.184693187,1.33148991,-2.147719699,-1.473733009,-2.208558521,-1.318605702,0.572546592,0.716654821,1.257011782,1.163819891,-1.904427041,1.320630567,-0.010745032,-0.217759756,-0.130599362,0.446223813,-0.122634692,-0.315349072,-0.36362408,-0.109089204,0.73521094,1,3.188521078,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_11,-0.89507233,0.839622695,0.497181872,-0.159510664,0.042152415,0.149845416,-0.661766585,0.683704236,-1.018633922,-0.761695967,-0.673765606,0.598837597,0.489241907,-0.208148094,0.874351116,0.52897115,0.323065749,-0.250377577,-0.90336081,0.453342541,0.23301436,-0.040898112,0.113309197,0.362768483,0.214981453,-0.180783251,0.149628445,0.771885909,-0.489811177,0.382732453,0.257223393,-0.041874378,0.642935769,0.112068073,0.76949942,-0.377022694,0.339741162,0.170959293,0.080897993,-0.745323613,0.615108778,-0.942837031,0.515758326,-0.315530044,-0.389750577,0.135085521,-0.291180285,-0.315530044,-0.20902257,0.534884371,0.765337514,-0.100084412,-0.337305115,0.537679625,-0.181073619,-0.05642378,-0.393859846,1.356426938,0.211424371,0.152671262,0.247831704,0.385119228,0.399377298,0.2117213,0.361346023,-0.355981219,0.402880386,-0.479491319,0.5570476,0.204635452,-0.433848483,1.152212476,0.679223944,1.001087037,0.2591728,0.56597242,-0.298381169,-0.685083657,-0.824018307,1.099434624,-0.505079887,0.480882019,-0.232462086,-0.150958192,-0.856173443,-0.188721877,-0.325783624,0.223842554,-0.130961509,-0.252114713,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_12,-0.015908594,0.25224056,0.445010869,0.300732108,-0.469093216,-0.701451846,-0.247316953,0.432541134,-0.66617748,-0.23079092,-0.769832372,0.6134451,0.573966238,-0.196621237,-0.019755057,-0.215483479,0.387286181,-0.968842826,-0.444454576,0.846656608,0.831934705,1.200105165,1.301154296,1.237165168,1.068884972,-0.174975711,0.390218282,-0.254978839,0.26709323,0.679450722,0.404269531,0.987368098,0.99402629,-0.065384387,-0.071000463,-0.377022694,-0.263602589,0.916070602,0.77972706,-0.334169298,0.749198849,-0.035078773,0.288056021,0.189445951,2.153795473,-0.085114221,0.568796513,0.189445951,0.303621122,-0.348651423,-0.010860862,-0.093107082,-0.361380476,0.330700893,1.059823893,1.228335541,0.048445468,-0.094212725,1.199432643,-0.16420662,-0.097949595,0.922154712,-0.607079399,0.149721631,0.619025899,0.637573534,-0.898441295,1.044442907,-0.737248944,-0.487255643,0.996789625,0.362741515,-0.591260675,-0.254212292,-0.511111867,-0.053289687,0.687484683,0.296549489,0.863144708,-0.122262522,0.636588763,0.36490175,-0.227679523,-0.144335609,0.857136445,-0.167224186,-0.322389339,0.500573191,-0.123846604,-0.141455549,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_13,-0.151268442,-0.396971272,-0.57232369,3.262294292,-1.098300789,0.202386241,-0.316254099,2.267963801,-0.257627176,3.008394554,0.232157236,1.206552214,2.787389381,-0.077069281,-0.824571275,-1.475329775,-0.790435412,-0.968842826,1.578367702,1.457065801,1.459023231,1.977132897,0.971755708,1.304217671,1.81314129,-0.114742233,2.064829038,-1.425360728,0.948094145,1.701573806,1.409986221,0.439373177,0.931082854,1.453580403,1.08330816,-0.377022694,2.6952927,1.565597752,1.808857308,2.618742428,0.864422784,1.169446607,-0.172353037,2.087961467,-0.359051867,-0.530353261,-1.135280588,2.087961467,2.230964232,-0.312042815,1.021057579,-0.020741,0.048267267,-0.734694898,1.793030098,1.709753792,0.097354229,-1.785450985,-0.997152144,-1.84655421,-1.983410674,-0.680407734,-1.158789944,-1.621298566,-0.581780017,0.467235882,-0.806010085,1.019733448,-0.84953917,-1.33980986,1.040162656,-1.68513425,-1.587353727,-1.448084181,-1.460614548,-1.553393012,0.436654882,0.618231331,1.307549243,-1.817864823,-0.229072081,0.806501703,-0.178076685,-0.075648825,0.427588493,0.055741288,-0.287185163,1.014086924,-0.050053646,0.184847114,1,-0.313625024,3.654742516,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_14,0.793171914,0.144038588,0.001557343,1.234558022,-0.793693308,-0.347677113,-0.337647588,0.929184915,0.305537404,0.839329596,-0.338159815,0.827475471,0.667163002,-0.184816505,-0.621054531,-0.593437368,0.261413253,-0.174749657,-2.103941544,1.773469563,0.65200617,0.818168865,1.403391835,1.276993747,1.094996298,-0.169028171,-0.154677047,-0.941982568,0.26610799,1.607732279,1.706640173,0.595844305,1.584342859,0.484796454,1.067189912,-0.377022694,-0.78824578,1.000389574,0.325293252,0.936485894,1.006288584,0.568549592,-0.745123828,0.362279996,-0.384286309,-1.084251828,1.096248949,0.362279996,0.479079528,-0.555034313,-0.995955117,-0.085961551,0.779641926,-0.011154441,0.295771444,0.310560044,0.86592047,1.353159703,1.34963981,-0.662041115,-1.0567046,1.236065324,-1.010662779,-0.924061253,0.939393288,1.282201187,-1.410958627,0.990337473,-0.861036657,-1.017774326,1.617488978,1.759339347,-0.866732682,1.165457083,-0.787878879,-0.255769114,1.006321334,1.233907982,1.550502061,0.867855212,0.731156754,-0.94434809,-0.222781667,-0.137553378,0.831253159,-0.145208254,5.500784268,0.607282843,-0.116560181,1.164790986,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_15,-1.054090251,-0.628832641,-0.389725179,0.981090988,-1.804530201,-2.344447385,0.57671165,0.065456601,-1.203743671,0.625247518,-0.872792417,-0.646990454,0.340974328,-0.077069281,-1.43512151,-0.740419436,1.169821673,-0.968842826,-1.160003222,0.670207687,0.417338395,0.654368551,0.681729376,0.90926997,0.556567331,-0.114742233,1.38956289,-0.202548977,-2.0234561,0.298232518,-0.005730399,-0.27215168,0.281836457,2.743142567,2.034543485,4.403249818,0.149045375,-0.863808194,1.063901684,0.630292844,-0.708885039,-0.092437125,-0.80541549,0.859510251,-0.359051867,0.694054098,0.873095995,0.859510251,0.983859866,2.081701719,1.173553812,-0.020741,-1.894003573,-0.576975742,0.873067148,1.333825223,0.635350598,-1.137110924,-2.420510056,-0.838097194,-0.668878595,-2.843695772,-0.847296382,-0.438302446,-3.055686674,1.080607213,-0.31387778,0.270423389,-1.442771081,-1.3020465,1.073527958,-1.680299498,-0.534568837,-1.273575746,-0.203037159,-1.306141172,-0.827889619,0.296339702,0.150103398,0.255598041,0.517772568,1.952033472,-0.178076685,-0.075648825,0.769342809,0.055741288,-0.287185163,1.824484298,-0.050053646,-0.293730125,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_16,-0.514931148,-0.721577189,-0.885349708,1.551391814,0.219493282,0.247298194,-0.485352117,1.428913439,-1.504780737,1.110611477,0.293583468,1.539966746,1.645729023,-0.044807788,0.341024627,0.288455039,-0.687263276,-0.968842826,0.578379588,0.180936846,-0.410876322,0.064485897,-0.90102518,-0.299747433,0.344377543,-0.098488028,1.271007434,-0.538525678,0.040994101,0.064957606,0.022532107,0.814499409,-0.261314989,0.410032741,0.412963599,-0.377022694,1.353204098,2.16598242,1.317413049,0.871016729,1.57635395,-0.035078773,1.036220739,0.915348942,-0.351496212,0.638399218,-1.013560795,0.915348942,1.040546428,0.613596232,1.485651357,-0.001212772,-0.420580877,-0.974467957,0.564802076,0.541105253,0.684259359,-0.932835009,-0.458158096,-0.329560216,-0.975552952,-0.154960193,-0.259558351,-1.307805862,-0.211043708,0.092779136,-0.408249455,0.504975967,0.168661285,-0.254892555,0.791570941,-0.68870929,-0.577996645,-1.068007492,0.076297984,0.335869026,0.21967654,-0.565848838,0.035512929,-1.208507787,-0.025387177,1.36539769,-0.164691194,-0.057113467,-0.296348383,0.115909263,-0.277685199,-0.239997563,-0.03014037,0.706931375,1,-0.313625024,-0.273617087,4.370354677,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,4.911720676,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_17,0.495247667,0.205868287,0.184155854,-0.032777147,-0.211382839,-0.481142126,-1.059509158,-0.62552605,1.184074149,-0.256582166,-1.006199437,-0.693391545,-0.311403019,-0.184816505,-0.243094862,-0.152491164,0.230351931,-0.174749657,-0.760985301,-0.104332271,0.018392004,-0.439924206,-0.367235481,0.027064541,-0.144899889,-0.169028171,-0.194505618,-0.282678537,0.233905781,-0.07808869,-0.228632278,1.458989706,-0.165700607,-0.371572248,-0.855562508,2.390503497,0.232661463,0.33405787,0.014815688,-0.163736322,-0.59037453,-0.212616528,0.430563586,-0.398189805,2.219306544,0.052697863,-0.561458707,-0.398189805,-0.29293746,0.073208512,-0.16556451,-0.085961551,0.293802122,0.166116489,-0.240683903,-0.169572406,0.532875099,0.3944462,0.922925687,0.859055565,-0.187194496,0.929866288,0.146408329,0.995046938,0.941192322,-0.086849791,0.592955397,0.275543151,0.50738638,0.385134722,-0.255359102,0.919547682,0.034017033,0.512337379,0.15399876,-0.120392108,0.409558373,0.025356907,-0.103896473,-0.179732117,-1.118172855,-0.109706083,-0.222781667,-0.137553378,0.090211771,-0.145208254,-0.318913228,0.242368184,-0.116560181,0.572266784,1,-0.313625024,-0.273617087,4.370354677,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_18,-0.678134369,-0.165109903,-0.207126669,-0.349610939,-0.114280496,-0.170172842,-0.017824881,-0.081377212,1.584810209,-0.321087684,0.483559804,-0.051486127,0.884622117,-0.160286112,-0.76030283,-0.495449323,0.307697866,-0.968842826,-0.248514861,-0.128517733,-0.150954695,0.064299876,-0.118900569,-0.114315712,0.220286825,-0.156669102,-0.21762019,-0.804156206,-0.743223222,-0.343797134,-0.273960618,0.903854046,-0.145115261,-0.114503847,-0.390588309,-0.377022694,0.772781781,0.41437526,-0.066472257,-0.383272862,0.028138325,1.103031674,-0.538862878,-0.077991994,2.365886557,-0.88478697,-0.88863785,-0.077991994,0.032122324,0.552039512,0.528471272,-0.071113041,-0.528760523,-0.283857999,0.083314677,0.220149664,-1.658212868,-0.238969205,0.428689341,0.130533391,-0.549097057,0.436632814,-0.025913562,-0.373743106,0.504843486,0.308494511,-0.130295638,0.803480551,-0.249361702,-0.467837097,0.532861638,-0.14053785,0.128337443,0.205256597,-0.874059608,-0.253842267,0.648242295,0.718085362,0.368610281,-0.750695676,-0.5828406,0.253877377,-0.212603857,-0.123459808,0.699145149,-0.099458851,-0.311689822,-0.157479476,-0.101418896,-1.376825983,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_19,0.728991831,-0.257854451,-0.467981684,0.38966791,-0.319932581,-0.483662987,-0.764901939,0.151829432,0.012691823,0.027865835,-0.055245102,-0.539921395,0.177879991,-0.184816505,-1.754933537,-1.034383571,-1.133562433,-0.968842826,-1.719162884,0.376246788,0.418683544,0.567772273,0.882590612,0.982615495,0.804505892,-0.169028171,-0.364095623,-1.437601024,0.593652182,0.417178323,0.194953483,0.92609421,0.867541667,-0.817342998,-0.966591802,-0.377022694,1.537794292,0.175193911,-0.555542638,-0.090275451,-0.544779481,2.130881832,-1.920811242,0.742514897,-0.384286309,-2.221201518,-0.975885621,0.742514897,0.865088022,-0.485412733,-0.703229097,-0.085961551,0.633983976,-0.336079278,0.612138482,0.861799978,0.532875099,1.176411414,0.868000558,-0.825593931,-0.615192988,0.853226791,-0.918062787,-0.555853278,0.942789865,1.401336809,-1.697937625,0.261297467,-1.142240938,-1.460232903,1.325846971,0.965905291,-0.679424989,1.108475693,-1.082624972,0.211683785,1.041820244,1.701948793,1.359451743,0.705063761,1.193489156,-0.551096423,-0.222781667,-0.137553378,0.339105044,-0.145208254,-0.318913228,0.320897068,-0.116560181,0.572266784,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_20,0.44549778,0.731420723,0.81020789,-1.018482278,0.216658537,-0.036537908,-0.597756489,-1.148746086,-0.163015526,-0.412260282,-0.8164596,-1.075737291,-0.615095922,-0.282408739,-0.356482762,0.045174375,-1.684159312,0.108855047,-0.041515647,-0.081181409,0.000280979,0.115248254,0.160632748,-0.04305146,-0.170670987,-0.218197754,-1.48992532,-0.537142522,0.360505437,0.056505494,-0.066304204,-0.965172479,0.083120677,-0.062227583,-0.140995049,-0.377022694,-0.797830628,-1.269429972,-1.43035638,-0.491261124,-0.977100281,0.138908226,-1.332967535,0.286233016,-0.407142449,-0.85686189,1.096248949,0.286233016,0.131671883,-0.219741128,-0.280458375,-0.145035178,0.211552698,1.031705178,-0.120374277,-0.104902797,1.765142972,-0.193005695,-0.217846775,0.365573557,0.739944724,-0.077919031,0.294091622,0.597109363,-0.200610164,0.32981639,-0.182412551,-0.230367597,0.08006837,0.061651438,0.246369936,-0.318285592,0.434964014,-0.496820868,0.75466001,0.383140987,0.145961885,0.730268773,0.363481343,-0.027182579,1.725171419,0.060452962,-0.263273282,-0.193623533,0.373038272,-0.32721865,-0.347650977,-0.125015625,-0.176798591,1.253669616,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_21,-0.649454197,0.530474203,0.210241355,1.234558022,-0.21119612,-0.040660249,0.116734347,1.428913439,-0.231346162,1.147362866,0.050807148,1.25025306,1.012539244,-0.147509195,0.70180431,0.080950943,-0.67248138,-0.497350007,0.832516563,-0.107122624,0.109184047,-0.359394721,-0.716752008,-0.064442772,0.085995076,-0.150231749,1.013903064,-0.321945186,-0.863936388,-0.318501421,0.139836973,1.184926925,-0.598093489,0.156926301,0.447426154,-0.377022694,2.84488576,2.251852887,1.091540708,1.074997718,1.21998616,-0.407908058,1.410303098,0.552397446,-0.375548923,1.000155938,-1.321241383,0.552397446,0.672083775,1.251203433,1.271626239,-0.063379036,-0.797981517,-0.007466498,0.441673438,0.593401991,-0.022200519,-0.752215689,-0.353898886,0.013678776,-0.64498852,-0.17073912,0.444547128,-0.727124488,-0.100853443,-0.505659513,0.969675189,0.33254819,1.590967912,1.091230757,-0.43605019,-0.647840595,-0.203767191,-0.492986544,0.535271681,-0.230181729,0.339149687,-0.914806278,-0.30801442,-0.986202415,-0.270563451,1.401772665,-0.207302636,-0.116119022,-0.598602414,-0.075629786,-0.307927435,0.282244725,-0.093532396,0.078496616,1,-0.313625024,3.654742516,4.370354677,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,4.911720676,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_22,1.893974364,-0.767949462,-0.859264206,0.600890438,0.01383321,-0.090278443,-0.634328135,1.428913439,1.290563452,0.737219536,0.793925787,1.541776819,0.667163002,-0.044807788,1.062583994,1.170347446,-0.473255841,-0.968842826,0.549605486,0.217270592,0.343134447,0.388675903,-0.305129576,-0.474830604,0.287464012,-0.098488028,0.656978303,-0.31261031,0.788284589,-0.063162083,0.540617983,0.574751076,-0.759171427,0.449408488,0.493735213,-0.377022694,0.361350013,2.011494775,0.918380594,0.563604091,1.960449073,-0.780737342,1.036220739,0.915348942,-0.351496212,1.361912658,-0.222382141,0.915348942,0.303621122,-1.143143063,-1.920733239,-0.001212772,1.510276624,-0.962008382,0.88216532,0.489048423,0.048445468,-0.139940314,-0.427687191,-0.071776531,-0.775940139,-0.071852545,-0.18562888,-1.286532905,-0.284602631,0.091687262,1.533541476,0.494548007,1.406179387,1.223508702,-0.016194156,0.070126393,-0.643244456,-0.405787667,0.167882002,0.023013424,0.788554715,-0.611152244,-0.744964643,-0.72376046,-0.46670447,-1.445540468,-0.164691194,-0.057113467,-0.53445456,0.115909263,-0.277685199,0.062426698,-0.03014037,0.141340092,1,3.188521078,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,4.911720676,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_23,-0.530842649,2.076216662,2.505765488,-0.349610939,-1.073313119,-1.28481641,-0.180111727,0.121931144,-0.334636658,-0.396998037,-0.239842327,0.019828307,-0.125009492,-0.399513142,-0.497997894,-0.845406627,0.948845899,-0.784845628,0.298827518,0.801090208,0.721192528,0.664162343,1.152789881,1.004252603,0.82208222,3.587869194,-0.318820941,-0.502165729,-0.387441362,0.871470242,0.77700833,-1.60929451,1.093666886,-1.25864686,-0.352923885,-0.377022694,0.166393894,-0.446077819,-0.300092016,-0.345613977,0.052743871,0.450466341,-0.982084082,-0.468931181,1.362081412,-1.313404478,-0.185583134,-0.468931181,-0.364752994,0.600459692,0.67887442,-0.21591973,-0.204923256,2.477605949,0.236169728,0.395207571,-1.016173138,-0.087822109,1.134755719,-0.747732945,-0.13230334,0.896971186,-0.95298718,-0.729335044,1.060598368,0.818354594,-1.359349293,0.95376479,-1.346882107,-1.221540445,0.954241558,0.238689672,-0.704583303,0.232206217,-1.016209777,-0.41543738,0.864827379,1.035079867,1.232970303,-0.158199156,0.118297523,0.329580365,-0.311860616,-0.260904114,1.389813104,-0.545619417,-0.382134428,1.291026306,-0.249080807,-0.805696475,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
