,CKSAAP_FA.gap3,CTriad_g2.g5.g3,CKSAAP_RF.gap3,DDE_RR,DPC_KG,CKSAAP_NR.gap2,CKSAAP_EL.gap2,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.postivecharger.uncharger,CTDC_solventaccess.G1,CKSAAP_RC.gap1,formula_H,CKSAAP_VD.gap1,CKSAAP_FA.gap1,formula_C,DDE_CR,CKSAAP_TP.gap3,CKSAAP_PF.gap1,CKSAAP_GK.gap3,DDE_LD,DPC_KV,CTDT_hydrophobicity_FASG890101.Tr1331,CTDD_hydrophobicity_ZIMJ680101.2.residue0,CKSAAGP_alphaticr.negativecharger.gap2,CKSAAP_KK.gap1,CTDD_polarity.2.residue25,DDE_HS,ABHPRK__24,CTDD_hydrophobicity_FASG890101.3.residue50,Calculate_mw,CKSAAGP_aromatic.postivecharger.gap0,Cougar__5,CTDC_polarizability.G1,Moran_BIGC670101.lag3,CKSAAP_FK.gap3,CTDD_hydrophobicity_PRAM900101.2.residue75,CKSAAP_TY.gap2,CKSAAGP_uncharger.aromatic.gap2,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDC_hydrophobicity_ZIMJ680101.G2,Z5__17,QSO3_SC_R,CTDC_hydrophobicity_ARGP820101.G2,CKSAAGP_alphaticr.postivecharger.gap2,DDE_VK,CTDD_hydrophobicity_PONP930101.3.residue25,Ez__3,CTDD_polarity.3.residue100,CTDD_hydrophobicity_ZIMJ680101.2.residue50,DDR_L,DDE_SA,CKSAAGP_aromatic.alphaticr.gap4,CTDT_hydrophobicity_PONP930101.Tr1221,Z5__1,Ez__12,CTDD_charge.1.residue75,QSO3_SC_L,Geary_CIDH920105.lag2,CTDD_hydrophobicity_PRAM900101.2.residue0,DDE_KV,CKSAAGP_postivecharger.alphaticr.gap3,Ez__5,GTPC_alphaticr.alphaticr.postivecharger,Ez__2,NMBroto_CIDH920105.lag3,NMBroto_CHAM820102.lag1,CTDC_hydrophobicity_PONP930101.G3,Moran_CHAM810101.lag1,Geary_CHAM820102.lag2,CKSAAGP_aromatic.alphaticr.gap2,APAAC_Pc1.T,CKSAAP_WL.gap3,CTDD_charge.1.residue50,CKSAAGP_negativecharger.postivecharger.gap5,Moran_CIDH920105.lag2,CTDD_hydrophobicity_PONP930101.2.residue75,DDE_LS,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PRAM900101.G3,NMBroto_DAYM780201.lag1,CTDD_hydrophobicity_ENGD860101.2.residue75,DDE_RL,Z3__8,QSO3_SC2,Geary_BIGC670101.lag3,Moran_CHAM820101.lag3,CTDD_secondarystruct.1.residue25,NMBroto_CIDH920105.lag1,Z5__22,CTDT_hydrophobicity_PRAM900101.Tr1221,CKSAAGP_postivecharger.uncharger.gap5,CTDD_solventaccess.1.residue25,CKSAAP_KG.gap3,Z5__5,Z5__24,DDE_RA,Boman_Index,Moran_CHAM810101.lag3,Cougar__2,CKSAAP_SL.gap2,CTDD_hydrophobicity_FASG890101.2.residue25,Geary_BIGC670101.lag1,CKSAAGP_postivecharger.uncharger.gap0,DDE_RG,CKSAAGP_aromatic.postivecharger.gap5,NMBroto_CHAM810101.lag2,CTDD_hydrophobicity_ZIMJ680101.2.residue25,CTDD_normwaalsvolume.1.residue100,CTriad_g1.g2.g5,Ez__11,APAAC_Pc1.F,CTDD_hydrophobicity_ARGP820101.2.residue50,Geary_CHAM820101.lag3,CKSAAGP_alphaticr.alphaticr.gap3,Ez__6,CTDC_hydrophobicity_ENGD860101.G1,Geary_CHOC760101.lag3,Z5__11,Moran_CHOC760101.lag1,CTDC_hydrophobicity_PONP930101.G1,CKSAAGP_postivecharger.uncharger.gap1,ABHPRK__27,CTDD_polarizability.1.residue75,Flexibility,CTDD_hydrophobicity_PONP930101.1.residue50,DDE_LH,MSW__7,CKSAAGP_alphaticr.postivecharger.gap5,NMBroto_CHAM820102.lag2,CKSAAGP_aromatic.uncharger.gap1,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN,y
HMP3_testP_52,-0.318132111,-0.339120271,-0.134568258,-0.388087086,3.023777807,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-0.859182804,-0.265346408,-0.368537779,-0.159138614,-0.253577246,-0.164920032,-0.22765949,-0.219191088,-0.182054975,-0.479580235,-0.175175742,-0.353682069,-0.308903121,-0.180519746,-0.449079534,-0.389168486,-0.841504051,-0.156866769,-0.705093027,-1.157359739,-0.191830099,0.378076254,0.771529618,0.356682251,0.148673004,-0.273227377,0.801360948,-0.076446281,1.567576938,0.120749476,-0.595881438,-0.605739278,0.195799394,-0.402939367,0.500770845,-0.286754414,-0.694259402,0.429727721,-0.145301689,-1.238458595,0.15657483,-0.259707361,-0.684124374,1.222501035,0.05489152,-1.032345857,-0.733721146,-0.882146724,-0.038180853,-0.575386619,-0.344121161,0.009815208,0.376128118,-0.882008397,0.752620478,0.029869512,-0.519852783,-1.415706324,-0.155294822,-1.171795847,0.327393648,0.275456367,-0.272110131,-0.98237057,4.00650704,-0.117224162,1.288329973,2.170279814,0.192274983,-1.231172783,0.058815199,-0.12473104,1.777254847,-1.071964239,0.675375297,-0.395271087,0.494649137,0.233864211,0.417484818,-1.422308778,1.537477163,0.687916592,-0.985229441,-0.371676086,-1.272375608,0.264695984,-0.206442351,1.114062271,-1.330307376,0.420644654,-0.26183899,-0.72239303,0.029288568,-0.808361891,-0.293906645,1.633995845,0.421968515,-0.426136691,0.658082417,-0.476859714,-1.199101168,0.74104921,-0.080468994,-0.710580413,-1.446088306,0.500145706,0.531708849,-0.174852669,0.928935908,-0.422047596,0.367862616,0.650209677,1.330199983,0.007990301,0.516425895,-0.14127396,-0.237788712,0.311349995,-0.421567492,0.648726694,1.11931632,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_53,-0.318132111,-0.339120271,-0.134568258,-0.388087086,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,0.562107,-0.265346408,0.179530209,-0.159138614,-0.253577246,-0.041297932,-0.22765949,-0.219191088,-0.182054975,-0.479580235,-0.175175742,-0.353682069,1.571414772,-0.831031395,-0.449079534,-0.389168486,-1.130150507,-0.156866769,2.157560416,-0.552001473,-0.214703395,0.378076254,-1.089587215,-1.619639169,-0.534542597,-0.273227377,-2.151821805,-0.076446281,-0.49361724,-2.148181294,0.761890463,-0.595649623,-0.755932906,-0.402939367,0.500770845,-0.286754414,-0.151406637,-0.684765451,0.655276397,0.024174876,-1.027916814,-0.259707361,-0.684124374,-1.316866795,1.987437431,0.530748337,0.284111069,3.330242314,1.171761695,-0.881825547,-0.344121161,0.94345336,-1.503871162,2.867405193,-1.521898516,1.508814256,-0.314288905,1.721126429,-0.567625979,1.758749291,0.327393648,-0.604650886,2.663234174,0.09599535,-0.192786975,-1.185099449,-2.07770997,-0.310000309,-1.36602214,1.87007664,2.090294226,0.111224863,-0.309674693,-0.671443191,1.164327733,1.262882536,-0.620748776,0.233864211,0.387656419,0.132545829,-1.412591454,-0.582099954,-0.321341141,-0.371676086,0.904807456,-1.921099537,-0.206442351,-1.074541118,1.077202642,-1.399560879,-0.26183899,-0.970966917,0.227419813,-0.808361891,-0.293906645,-0.61574881,1.923278911,-1.096672809,-2.643978569,-0.476859714,1.014518303,-0.978954007,-0.080468994,1.276139021,0.738571246,0.31971204,0.107409895,0.907868441,-1.550529588,-0.099920505,0.367862616,-0.743564556,-0.488118526,-1.848898095,1.108886961,0.185526015,-0.237788712,-0.204266812,1.772081342,-0.484386888,-0.567609105,-0.301005028,5.107184482,4.546060566,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_54,-0.318132111,-0.339120271,-0.134568258,-0.388087086,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-0.385419536,-0.265346408,0.14664613,-0.159138614,-0.253577246,-0.058958232,-0.22765949,-0.219191088,-0.182054975,-0.479580235,-0.175175742,-0.353682069,0.819287615,-0.831031395,-0.449079534,0.666458865,2.044960518,-0.156866769,1.012499038,0.658715058,-0.215500401,0.378076254,-0.881725482,-1.619639169,-0.196630579,-0.273227377,0.34702514,-0.076446281,-0.49361724,-2.148181294,1.214481097,-0.363888869,-0.755932906,0.00229777,0.500770845,-0.286754414,0.934298894,0.488145105,0.655276397,-0.291483492,-0.895571379,-0.259707361,-0.684124374,-1.316866795,1.227886025,-0.349945917,0.793027177,2.320140394,1.175350063,2.489002658,-0.344121161,0.94345336,-0.733598132,1.930051796,-0.320036122,0.703086591,-0.42211194,0.675515512,-0.336967167,1.450970745,0.327393648,-0.604650886,2.663234174,-0.17359613,-0.192786975,-1.329047701,-2.07770997,-0.310000309,-1.36602214,0.836326833,1.735514653,-1.776422359,-0.309674693,0.00362164,1.150103663,-0.208235637,-0.297644543,0.923702219,-0.101764307,-0.913256108,-1.412591454,-0.582099954,1.006435458,-0.371676086,0.23033366,-1.351017906,-0.206442351,-0.539216799,1.478865726,-0.828441669,-0.26183899,1.763345833,-0.438077839,-0.808361891,-0.293906645,0.509123518,0.173260301,-0.426136691,-0.626052411,-0.476859714,0.011708143,-0.978954007,-0.506744601,-0.749234373,0.738571246,0.590911162,0.956007804,0.162369665,-1.645676259,1.852130119,1.143140055,-0.743564556,-0.488118526,-1.848898095,1.546230867,-0.14127396,-0.237788712,-0.545201637,0.309648786,-0.642692409,-0.567609105,-0.301005028,-0.1958026,4.546060566,4.129837231,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,5.925462945,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_55,-0.318132111,-0.339120271,-0.134568258,-0.388087086,-0.314946777,-0.150994609,-0.078688948,2.098272089,-0.345967301,0.562107,-0.265346408,-0.29180826,-0.159138614,-0.253577246,-0.306202431,-0.22765949,-0.219191088,-0.182054975,-0.479580235,-0.175175742,-0.353682069,0.067160458,-0.831031395,-0.449079534,-0.389168486,2.622253432,-0.156866769,1.585029727,-0.552001473,-0.355131195,-0.638468006,1.161554981,0.356682251,-0.120513699,-0.273227377,1.48286466,-0.076446281,-0.49361724,0.606948926,-0.143290804,0.637003315,-0.755932906,-1.213413642,-0.381600844,-0.286754414,-0.151406637,-0.942368455,0.655276397,0.339833243,0.414648429,-0.259707361,0.570726607,-0.04718288,0.977020362,3.424931896,-0.224805038,-0.784902231,0.684749449,3.101880513,-0.344121161,0.94345336,-0.730414473,0.055345001,-0.213151217,1.782303495,0.082055732,1.19832097,1.018327064,-0.66472946,-0.901854357,0.248786325,-0.272110131,0.36558683,-0.192786975,-0.688282144,0.839524647,-0.310000309,1.750572107,1.353201736,-0.071607915,1.52696028,-0.309674693,0.521708311,0.280657331,-0.140852228,-0.243468878,-1.835649814,0.352945084,0.423336751,-0.82257773,0.687916592,0.342547158,2.79344129,1.2480504,-0.080741746,-0.206442351,-0.880099082,1.258421808,0.663590041,-0.26183899,2.260493606,0.158384149,-0.808361891,-0.293906645,0.509123518,0.096118423,-1.096672809,0.474634585,-0.476859714,3.159122629,0.688927656,0.345806612,-0.117003274,0.738571246,-1.20917928,-0.741188014,-0.253211124,-0.224260659,0.23269169,-0.019776104,-0.743564556,0.117987644,0.833274033,0.488980205,0.51232599,-0.237788712,2.359631595,0.309648786,-0.129615352,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_56,-0.318132111,-0.339120271,-0.134568258,-0.388087086,-0.314946777,-0.150994609,-0.078688948,-0.449218959,3.045497482,0.562107,4.510544051,-0.489112736,-0.159138614,-0.253577246,-0.50046573,3.179564619,-0.219191088,5.091469322,-0.479580235,-0.175175742,-0.353682069,-1.061030278,0.795247729,-0.449079534,-0.389168486,-0.552857594,-0.156866769,-1.277623716,0.053356793,-0.316433849,-0.638468006,0.404110382,-0.433846317,0.130898544,-0.273227377,-0.561646476,-0.076446281,-0.49361724,0.606948926,0.309299829,1.739240129,2.151515254,1.218009183,-1.263972533,-0.286754414,1.47715166,1.165816691,0.655276397,1.602466715,0.414648429,-0.259707361,0.570726607,-0.04718288,-0.738371045,-0.153201234,-0.479263092,-0.797887401,-1.244537163,-0.268947691,-0.344121161,0.009815208,2.007081251,0.992698398,-0.634694522,-1.155385581,3.802426591,0.675515512,0.938078995,-0.23607613,-0.901854357,-0.604650886,-0.272110131,-0.98237057,-0.192786975,1.178496828,0.390719322,-0.310000309,0.711707358,0.319451929,1.27255745,-1.540466456,1.777254847,-0.134286999,-0.805706082,-0.705700413,0.754456166,-1.835649814,1.467156418,0.838018051,1.537477163,1.957933137,-0.321341141,-0.371676086,-1.053959967,-0.883623042,-0.206442351,1.134236936,-0.883498144,1.454900582,-0.26183899,-0.473819144,0.798740322,0.448281022,3.186920624,0.509123518,-0.497891532,0.579667485,0.474634585,-0.476859714,-0.877072448,-0.14660091,0.345806612,-1.288123638,-1.446088306,0.758332883,0.107409895,-1.224494953,1.449802454,-0.873961038,-1.957969703,2.043983911,-0.488118526,-1.229935296,0.040746465,0.839125965,-0.237788712,-1.479945556,0.309648786,-0.088732537,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,5.925462945,-0.178174161,6.294839156,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_57,-0.318132111,-0.339120271,-0.134568258,-0.388087086,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,0.088343732,-0.265346408,-0.357576419,-0.159138614,-0.253577246,-0.094278832,-0.22765949,-0.219191088,-0.182054975,-0.479580235,-0.175175742,-0.353682069,1.571414772,2.421526852,2.859924713,-0.389168486,-0.841504051,-0.156866769,1.012499038,0.658715058,-0.143034766,0.378076254,0.589105694,0.356682251,0.291571518,-0.273227377,-1.924653901,-0.076446281,-0.49361724,0.444882443,-1.501062705,-0.908444365,-0.228357896,-2.023887917,-1.263972533,-0.286754414,-0.151406637,-0.355758271,0.655276397,0.971149979,-0.242115793,-0.259707361,0.570726607,-0.682024837,2.202592074,3.307293481,-1.75155336,0.000989093,1.021499462,-0.575386619,-0.344121161,-0.923822943,0.231651904,-0.882008397,-0.779837292,1.674517583,-0.053973128,1.19832097,-0.601913687,-0.391080146,0.327393648,-0.604650886,2.663234174,-0.98237057,4.00650704,-0.987614412,-1.180099319,2.170279814,1.750572107,1.353201736,-2.059708251,-0.596642845,-0.309674693,-0.95009881,0.230873083,-0.321252382,-0.028500644,-0.455973798,-0.654056369,0.152785908,-0.82257773,-0.582099954,-0.321341141,-0.371676086,1.289015679,-0.013915054,-0.206442351,0.214898291,1.323893377,-0.861283887,-0.26183899,-0.970966917,0.779991946,-0.808361891,-0.293906645,-0.61574881,0.443676695,2.25600778,0.291186752,-0.476859714,2.72521286,-0.095312081,-1.785571421,0.008749474,-0.572224485,-0.517310905,-0.31688906,-0.006717537,-0.105170319,-1.173264509,0.367862616,-0.743564556,1.330199983,-0.198330632,1.553505285,0.185526015,-0.237788712,2.804662901,-1.15278377,0.379472255,1.11931632,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_58,-0.318132111,-0.339120271,-0.134568258,-0.395394796,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-0.609833716,-0.265346408,-0.006812907,-0.159138614,-0.253577246,0.082324167,-0.233075034,-0.219191088,-0.182054975,-0.479580235,-0.186185466,1.586257654,1.007319404,-0.540013026,-0.449079534,-0.389168486,-0.856695969,-0.167708111,0.344546568,-0.201530898,-0.046821449,1.281671152,-0.051850002,-0.870717367,-0.550244834,-0.273227377,-1.936610106,-0.076446281,1.438752302,0.461942073,0.595146545,-0.696241617,-0.25818993,0.215580474,0.390474383,-0.289697369,0.791442903,0.482739099,0.655276397,-1.304912989,-0.210683752,-0.271434837,-0.684124374,-0.117720875,0.694323905,-0.58383227,-0.35873033,-0.467486973,0.758293613,-0.591514983,1.467672268,-0.052427335,-0.065840783,-0.882008397,-0.324041266,0.462024592,-0.165331912,-0.067418562,-0.080647233,0.547120418,1.402985653,-0.604650886,-0.272110131,-0.528321762,-0.192786975,-0.656132932,-1.865117974,-0.321827002,0.575014627,0.10182039,-1.882892541,1.328260573,1.708505183,-0.658004405,0.70204543,0.18097643,-0.918306014,-1.218426333,-0.651122217,0.501435137,-0.298121087,0.590223011,0.2027812,-0.371676086,-0.698471749,0.203327543,-0.218418727,0.481654238,0.85938962,-0.586207937,-0.26183899,3.032380937,0.88998089,-0.808361891,-0.304971707,-0.61574881,0.123980871,-0.796696124,-0.384673684,2.973516694,-0.536110726,0.752929882,-1.875313654,0.643498178,-0.630482073,0.615320003,0.755024089,0.530900499,-0.401440745,-1.366569462,0.959521714,-0.743564556,1.202598684,-1.653436158,0.377797864,0.357526002,-0.245071888,-0.270451991,0.872122846,-0.288212064,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_59,-0.318132111,3.954935104,-0.134568258,-0.395394796,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,0.736651362,-0.265346408,-0.390460498,-0.159138614,-0.253577246,-0.44748483,-0.233075034,-0.219191088,-0.182054975,-0.479580235,-0.186185466,-0.353682069,1.007319404,1.00067246,-0.449079534,-0.389168486,-0.856695969,-0.167708111,-0.19617686,0.371966406,-0.425716515,0.321601573,0.531469771,1.001587136,0.572676951,3.301002198,0.21550688,-0.076446281,1.438752302,0.615478741,-0.691163677,0.119600513,-0.755932906,-0.936146127,-0.436749075,-0.289697369,1.305724471,-1.153554861,0.276055198,0.489355628,-0.799620938,-0.271434837,-0.684124374,0.481852085,-0.087446378,0.533536847,-1.081926903,0.916010715,-0.285403453,-0.591514983,-0.346098788,-0.923822943,-0.793331999,0.000206566,-1.17119382,-0.254447647,-0.047025475,-0.067418562,4.28E-05,-1.24868715,0.250565648,0.251360121,-0.272110131,-0.272919307,-0.192786975,0.419567099,1.111169976,2.088572012,-0.901266858,0.10182039,-1.451958069,0.210574717,-0.319625776,0.103270883,-0.377205947,-0.819259304,0.447175413,0.088635156,-1.457896808,1.144526038,0.259114096,-0.582099954,0.2027812,-0.371676086,1.232866505,0.140308981,-0.218418727,-0.872062168,-0.336613221,-0.486266964,-0.26183899,-0.735475866,-0.672067354,0.378467527,-0.304971707,-0.61574881,0.232837662,0.791415733,0.31049705,-0.476859714,0.512147344,-0.142498177,0.547726636,-0.622256572,1.000730393,-0.623602091,-1.254813065,-0.273161518,-0.029871142,0.571895447,0.22504835,-0.743564556,-0.52001885,0.301183206,-0.430202426,-0.261673951,-0.245071888,-0.133789516,0.197153974,0.438217354,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_60,-0.318132111,-0.339120271,-0.134568258,-0.395394796,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,1.185479721,-0.265346408,-0.138349224,-0.159138614,-0.253577246,-0.270881831,-0.233075034,-0.219191088,-0.182054975,1.691262466,-0.186185466,1.586257654,-0.413365226,0.384398266,-0.449079534,0.604363139,-0.856695969,-0.167708111,0.885269996,-0.201530898,-0.300872889,-0.638468006,0.556445527,0.252665334,1.262653605,-0.273227377,-1.290975011,-0.076446281,-0.49361724,-0.152204602,-0.262393603,-0.476298208,0.760257647,0.215580474,0.390474383,-0.289697369,0.791442903,-0.827901365,0.655276397,-0.40777868,-0.371152592,-0.271434837,-0.684124374,0.481852085,0.362903942,0.938883072,1.328728343,0.553003083,-0.304358051,-0.591514983,1.467672268,-0.052427335,-0.817050259,0.000206566,1.216948652,1.886106227,0.148388575,0.42787082,-0.72070827,-0.581359864,-0.901854357,-0.604650886,-0.272110131,2.025702786,-0.192786975,0.246712425,0.048209994,-0.321827002,0.082920799,0.591491352,-1.504516013,-0.012962454,-0.319625776,1.136792546,-0.812818118,-1.531520068,1.45983244,1.395696645,-0.435497832,-0.214058104,-1.412591454,0.590223011,-0.42616561,-0.371676086,0.453025625,-0.659872693,-0.218418727,-0.486510027,1.016481393,0.474667993,-0.26183899,-0.735475866,-0.39934178,-0.808361891,-0.304971707,-0.61574881,1.135170235,0.15617099,-0.384673684,1.24832849,1.054218043,-0.978954007,-0.25995346,-1.665645601,1.408533509,-1.618996635,-0.852845634,-1.764664637,0.714128236,0.778685134,-0.876661695,-0.743564556,-0.52001885,-1.067050349,-0.584303789,1.595925906,-0.245071888,-0.157940794,1.547091718,0.425162941,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,4.546060566,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_61,-0.318132111,-0.339120271,2.103718967,-0.395394796,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-0.609833716,-0.265346408,0.080877971,-0.159138614,-0.253577246,-0.058958232,-0.233075034,-0.219191088,-0.182054975,1.691262466,-0.186185466,-0.353682069,0.652148247,-0.231875928,-0.449079534,0.604363139,-0.583241431,-0.167708111,-0.19617686,0.371966406,-0.096336409,0.321601573,1.101483422,-1.245178268,-0.843557663,-0.273227377,-1.721398408,-0.076446281,-0.49361724,0.615478741,0.166376471,0.487563471,0.736572819,0.215580474,0.390474383,-0.289697369,0.791442903,0.668294565,0.276055198,-0.70682345,0.818302006,-0.271434837,-0.684124374,1.081425044,0.784905563,-0.452190898,0.364466244,-0.467919812,1.190107218,-0.30120442,-0.346098788,-0.052427335,0.341583789,0.000206566,0.476233877,0.670658081,0.098438512,-0.067418562,-0.680477069,1.029995854,0.250565648,-0.604650886,-0.272110131,-0.272919307,-0.192786975,-1.287762269,0.26080199,-0.321827002,0.575014627,0.10182039,-0.368335946,-1.801259823,-0.319625776,-0.193895832,1.125211539,-0.26820055,-1.277578303,0.088635156,-0.931485878,-0.205282063,-0.855356271,0.590223011,-1.05511242,-0.371676086,-0.841698978,-0.23455413,-0.218418727,0.986167339,0.384681961,1.429694359,-0.26183899,-0.499984816,0.268525214,0.378467527,-0.304971707,0.422594877,0.457268359,-0.479073753,-2.296393202,-0.476859714,0.417297658,0.720067079,-0.663793509,0.60124687,-0.630482073,1.733354736,1.15699152,-0.337905195,-0.516660904,0.102789056,0.22504835,-0.743564556,0.054186995,-1.457974222,0.129854117,-0.571273927,-0.245071888,-0.198647384,0.197153974,0.056868901,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_62,-0.318132111,-0.339120271,2.103718967,-0.395394796,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,0.287823003,-0.265346408,0.256259728,-0.159138614,-0.253577246,0.064663867,-0.233075034,-0.219191088,-0.182054975,-0.479580235,-0.186185466,-0.353682069,1.362490562,-0.231875928,-0.449079534,-0.389168486,-1.130150507,-0.167708111,1.425993425,-0.201530898,-0.065237702,0.321601573,-0.172703566,-1.619639169,-0.045124723,-0.273227377,-2.151821805,-0.076446281,-0.49361724,-2.148181294,0.166376471,-0.080171719,0.751036836,0.215580474,0.390474383,2.409419216,-0.751401799,-0.473482319,0.276055198,0.190310859,-0.470411669,-0.271434837,-0.684124374,0.481852085,1.749487516,0.463766889,0.605531769,0.74244228,1.780212527,-0.881825547,-0.346098788,-0.923822943,-0.713811738,1.76463649,-0.388166636,1.728064662,0.028773557,1.418449585,-0.158060481,1.427515618,0.250565648,-0.604650886,-0.272110131,0.493288057,-0.192786975,-1.748550143,0.26080199,-0.321827002,0.575014627,1.570833275,0.345957341,-2.248334165,-0.319625776,-0.513049253,2.053332163,0.705636049,-0.548914073,0.088635156,0.587332035,-0.505483197,-1.412591454,-0.582099954,-1.05511242,-0.371676086,-0.314689789,-0.580087397,-0.218418727,0.129384803,0.554196719,0.176350481,-0.26183899,-0.970966917,0.110375298,-0.808361891,-0.304971707,0.422594877,0.863752654,-0.479073753,-2.643978569,-0.476859714,1.431041408,0.829943707,0.143886588,0.830092918,0.18512416,1.181961209,0.353056658,-0.079141302,-1.028750501,-0.346239789,-0.509425013,-0.743564556,0.054186995,-1.848898095,0.449988235,-0.571273927,-0.245071888,0.084935368,1.547091718,-0.314244813,-0.567609105,-0.301005028,5.107184482,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
